Symbol,Gene_Symbol,CD11cC8_Y_F5_MACS,CD11cC8_Y_F4_MACS,CD11cC8_Y_F3_MACS,CD11cC8_O_F4_MACS,CD11cC8_O_F3_MACS,CD11cC8_O_F1_MACS,C8_Y_F6_MACS,C8_Y_F2_MACS,C8_Y_F1_MACS,C8_O_F7_MACS,C8_O_F4_MACS,C8_O_F2_MACS
ENSMUSG00000032959,Pebp1,57.69183526,59.32272148,30.56659134,88.21937536,25.63188348,27.39554649,38.94508788,17.47294982,56.61259875,33.23371289,20.78773075,52.52536001
ENSMUSG00000032965,Ift57,10.46060749,12.10423206,11.63702716,2.622738186,3.990592638,13.2411808,2.026045034,12.08006408,0,0,0.716818302,0.169436645
ENSMUSG00000032966,Fkbp1a,174.9774344,242.8037045,179.6756993,203.6198556,151.1820673,202.4226491,161.6333705,155.3151096,163.1629484,288.3189662,137.151235,117.4195951
ENSMUSG00000032968,Inha,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032977,Fam207a,49.60863856,43.62317297,23.7395354,12.15996795,34.68745909,18.11150018,54.02786757,23.51298186,28.92434085,126.552218,6.690304148,6.946902452
ENSMUSG00000032978,Guca2b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032985,5730522E02Rik,0,0,0,0,0,0,0,0,0,0,0,1.186056516
ENSMUSG00000032987,Olfr281,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032988,Slc16a8,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032997,Chpf,0,2.03734599,0,0.238430744,0.306968664,0,45.69857132,0,0,0,4.778788677,25.07662349
ENSMUSG00000032998,Foxj3,26.78549494,35.95316453,12.10250824,39.57950354,11.66480925,4.870319376,54.25298369,42.4959397,66.99569546,13.86572127,20.07091245,12.70774839
ENSMUSG00000032999,Nlrp4f,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033004,Mycbp2,204.4573282,302.3661137,218.7761106,243.6762206,264.6069888,291.6103726,299.854665,265.9771251,239.8000908,249.5829829,219.3464003,260.254687
ENSMUSG00000033006,Sox10,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033007,Asic4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033009,Ogfod1,9.509643174,22.89018142,20.79148852,0.238430744,47.580143,5.022516856,0,0,11.37196307,19.14790081,9.318637921,22.19620052
ENSMUSG00000033014,Trim33,85.74528262,44.94145566,46.23778791,73.91353071,50.9567983,21.91643719,20.03533423,4.098593169,73.42332676,29.27207824,17.68151811,63.19986865
ENSMUSG00000033015,4933427E13Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033016,Nfatc1,119.1875278,116.1287214,174.400247,144.2506002,138.4428677,96.34100515,79.46598856,202.5567887,171.5683124,106.5239539,184.9391218,72.85775743
ENSMUSG00000033020,Polr2f,27.89495331,48.41692824,27.46338409,71.05236178,22.25522818,21.00325231,64.60832497,38.39734653,37.08248826,31.47298638,18.63727584,26.94042658
ENSMUSG00000033021,Gmppa,29.955376,60.16162865,56.9438529,10.96781423,10.59041892,54.33450054,63.93297663,26.31728245,53.3987831,34.33416696,37.03561225,31.17634271
ENSMUSG00000033022,Cdo1,0,1.438126581,6.671895571,0,0.153484332,0,0,0,0,0,0,0
ENSMUSG00000033024,Klra9,6.656750222,1.797658227,0,14.5442754,0.153484332,0,2.026045034,49.61454888,25.46330861,51.28115963,47.78788677,39.98704826
ENSMUSG00000033027,Klrc3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033029,1700088E04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033031,C330027C09Rik,19.81175661,27.92362445,3.258367604,28.37325856,39.59895772,0,0.225116115,0.43143086,0.494433177,70.42906044,0,3.727606194
ENSMUSG00000033032,Afap1l1,0,0,0,0,0,0,0,0,0.247216588,0,13.14166886,1.863803097
ENSMUSG00000033033,Calhm2,20.76272093,60.64100418,29.4804688,143.7737388,68.76098084,50.07297108,28.58974659,50.69312603,32.1381565,0,74.54910337,45.7478942
ENSMUSG00000033036,Gm7879,0,0,0,0,0,0,0,0,0.494433177,0,0,0
ENSMUSG00000033039,Micall1,11.25307776,7.909696197,0,38.86421131,25.17143049,4.870319376,15.30789581,0,41.03795368,0.220090814,18.39833641,0
ENSMUSG00000033044,Dhrs7c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033047,Eif3l,23.77410794,48.17724047,33.35947785,0.715292233,52.79861029,32.57026083,67.9850667,62.98890554,54.38764945,11.44472232,36.31879395,52.69479665
ENSMUSG00000033053,1700028P14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033054,Npat,27.41947115,10.5462616,24.04985613,46.01713363,18.87857287,0,0,32.57302992,29.17155743,53.48206777,0.955757735,7.455212388
ENSMUSG00000033055,Ankrd54,0,15.45986075,18.77440382,0.953722977,19.0320572,38.96255501,56.05391261,12.9429258,70.70394429,27.29126092,38.70818829,36.09000542
ENSMUSG00000033059,Pygb,17.43434582,43.74301685,10.08542354,4.53018414,11.97177791,40.78892477,19.585102,11.64863322,38.07135462,0.440181628,26.04439829,29.48197626
ENSMUSG00000033060,Lmo7,0,3.475472571,0,0,0.153484332,0.15219748,4.052090068,3.667162309,0,0,0,0
ENSMUSG00000033061,Resp18,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033063,Cntnap3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033065,Pfkm,20.60422688,3.235784808,0,0,10.74390326,2.739554649,0,30.20016019,0.741649765,0.220090814,2.628333773,0
ENSMUSG00000033066,Gas7,47.38972182,42.18504638,48.87551407,44.34811842,51.4172513,29.37411374,67.30971835,77.22612392,156.9825337,66.46742579,53.76137262,91.32635175
ENSMUSG00000033068,Entpd6,9.034161016,9.587510542,1.706763983,69.86020805,5.678920293,13.69777324,27.46416602,32.78874535,40.5435205,49.96061475,15.5310632,3.049859613
ENSMUSG00000033075,Senp1,17.59283987,42.54457803,38.32460944,0.953722977,44.66394068,61.79217708,74.96366626,42.4959397,49.69053427,1.100454069,16.72576037,44.73127433
ENSMUSG00000033080,Vsx1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033082,Clec1a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033083,Tbc1d4,46.28026345,37.15160335,11.63702716,0.238430744,0.153484332,73.96797552,10.35534129,15.74722638,5.685981534,0,4.30090981,8.132958969
ENSMUSG00000033088,Triobp,41.52544186,18.57580167,24.04985613,42.91753396,71.83066749,20.54665987,6.078135102,43.14308599,35.59918873,57.66379323,18.39833641,13.8938049
ENSMUSG00000033096,Apmap,65.6165379,64.47600839,126.6108555,52.45476373,26.09233648,29.22191625,52.00182254,13.59007209,24.96887543,45.77888929,123.7706267,115.0474821
ENSMUSG00000033099,Nol12,31.69881058,39.18894934,44.99650501,0.953722977,15.65540189,8.066466466,8.104180136,22.86583557,16.81072801,0.220090814,10.27439566,21.34901729
ENSMUSG00000033102,Cdc14b,0.158494053,13.30267088,0.155160362,0.476861488,0.153484332,0.15219748,29.71532717,11.21720236,3.955465415,17.60726511,5.017728111,0.33887329
ENSMUSG00000033105,Lss,0.158494053,3.35562869,8.223499192,0,0.460452997,27.69994145,0,0.21571543,2.966599061,0,15.05318433,0.508309936
ENSMUSG00000033106,Slc7a6os,16.32488745,14.98048522,0.620641448,12.87526019,0.306968664,3.04394961,47.49950024,22.00297385,73.91775994,1.980817325,12.42485056,0
ENSMUSG00000033107,Rnf125,0,2.03734599,0,0.476861488,0.306968664,0,15.98324416,0,0.247216588,21.56889976,10.99121396,9.827325421
ENSMUSG00000033111,3830406C13Rik,4.437833481,28.88237551,14.89539476,14.78270614,29.00853879,12.93678584,40.07066845,11.00148693,0,57.66379323,24.13288282,6.608029162
ENSMUSG00000033114,Slc35d2,30.74784626,5.632662443,25.91178047,0,0.613937329,5.935701739,17.33394085,5.608601178,0.494433177,0,11.94697169,2.710986323
ENSMUSG00000033122,Hsd17b3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033124,Atg9a,15.21542908,1.557970463,16.75731911,0,2.302264984,0,10.35534129,0,0,0,0,5.083099355
ENSMUSG00000033126,Ybey,0,2.756409281,0.310320724,30.04227377,0.920905993,0,14.85766358,0,0,0.220090814,21.02667018,0.169436645
ENSMUSG00000033128,Gga1,110.945837,146.3293796,95.4236227,173.1007203,145.3496626,106.9948288,92.74783934,139.5678832,202.4703859,37.85561999,67.85879922,132.6688932
ENSMUSG00000033147,Slc22a15,25.35904847,28.2831561,26.53242192,0,26.24582081,0.15219748,16.6585925,27.61157503,12.60804601,17.3871743,31.54000527,9.48845213
ENSMUSG00000033149,Phldb2,0,0,0,0,0.153484332,0.15219748,12.38138632,0,0,0,0,0
ENSMUSG00000033152,Podxl2,0,0,0.310320724,0,0,4.565924415,0,0,0,0,0,0
ENSMUSG00000033156,Cst10,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033157,Abhd10,2.852892952,1.797658227,0,7.391353071,38.83153606,0,0,23.72869729,26.69939155,0,5.256667545,21.34901729
ENSMUSG00000033159,Cnppd1,177.5133393,323.0991053,217.8451484,417.4922331,349.6373088,316.2663645,324.3923216,334.143201,291.4683578,334.9782187,218.3906426,380.8935784
ENSMUSG00000033161,Atp1a1,811.6480449,644.5203962,813.3506182,588.208646,508.0331397,785.4911968,726.2245866,646.9305744,645.9769456,895.3294308,739.5175478,423.2527397
ENSMUSG00000033166,Dis3,2.535904847,4.913599153,8.999301003,0,0,11.41481104,0,0,0,0,17.44257867,63.53874194
ENSMUSG00000033170,Card10,5.864279958,7.43032067,7.758018106,32.18815047,0.153484332,0,9.454876825,23.29726643,0,0,7.40712245,21.17958065
ENSMUSG00000033174,Mgll,13.94747666,5.992194089,0,0,3.376655309,0,0,0,2.966599061,0,20.07091245,31.00690607
ENSMUSG00000033177,Tmprss7,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033182,Kbtbd12,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033184,Tmed7,59.59376389,57.76475101,59.58157905,5.722337861,75.82126013,25.56917672,36.46881061,39.26020825,32.87980626,17.3871743,56.62864583,66.08029162
ENSMUSG00000033186,Mzt1,4.91331564,10.18672995,13.03347042,0.238430744,0.920905993,6.392294181,91.84737488,24.59155901,0.741649765,0.220090814,22.22136735,1.016619871
ENSMUSG00000033187,BC016579,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033191,Tie1,0,0,0.155160362,0.953722977,0,0,0,0,0,0,10.27439566,0
ENSMUSG00000033192,Lpcat2,78.45455619,71.78648518,84.09691627,84.88134494,61.3937329,168.4826109,93.6483038,62.77319011,105.0670501,11.44472232,77.41637657,72.0105742
ENSMUSG00000033196,Myh2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033200,Tpsg1,0,0,0,0,0,0,20.48556646,0,0,0,0,0
ENSMUSG00000033207,Mamdc2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033208,S100b,0,0,0,0,18.87857287,14.91535309,0,0,0,0,4.30090981,0.169436645
ENSMUSG00000033209,Ttc28,3.011387005,4.913599153,0,0,0.613937329,0,29.03997882,0,9.39423036,0,10.27439566,7.455212388
ENSMUSG00000033210,Slc9c1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033213,AA467197,232.5107756,46.37958225,82.54531264,87.02722164,70.60279283,74.120173,15.75812804,1.725723439,61.06249734,16.50681104,59.2569796,52.8642333
ENSMUSG00000033214,Slitrk5,0.792470265,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033216,Eefsec,0,6.231881852,5.275452312,0,0.920905993,0,0,0,49.44331769,0,2.150454905,9.48845213
ENSMUSG00000033219,Gm9758,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033220,Rac2,453.4514854,446.4184596,425.4497129,290.8855079,283.7925303,433.1540295,593.631195,542.5243063,428.9207809,754.9114916,672.1366275,860.2298476
ENSMUSG00000033222,Ttf2,12.04554802,1.198438818,0.155160362,2.384307442,8.441638273,3.04394961,5.177670643,15.96294181,9.147013772,16.72690185,11.94697169,16.94366452
ENSMUSG00000033227,Wnt6,21.39669714,1.797658227,8.223499192,0,0,1.065382363,0,0,0,0,0.238939434,0
ENSMUSG00000033228,Scaf11,75.44316918,87.48603369,104.7332444,68.66805433,122.9409501,86.90476136,222.1896054,117.9963402,101.1115847,119.9494936,107.7616847,83.87113936
ENSMUSG00000033233,Trim45,0,5.512818562,0,0,0.153484332,0,0,0,25.21609202,0,0,0.508309936
ENSMUSG00000033237,Arid2,60.54472821,61.00053582,42.82425994,8.583506792,54.79390661,95.73221523,13.50696689,54.36028834,17.55237778,61.40533707,55.91182753,65.23310839
ENSMUSG00000033249,Hsf4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033253,Szt2,6.181268063,7.070789025,10.70606499,0,0,0,0,0.21571543,0.988866354,30.37253231,12.90272943,0.169436645
ENSMUSG00000033255,Gm5134,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033256,Shf,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033257,Ttll4,28.52892952,15.22017299,25.91178047,0.238430744,19.33902586,27.85213893,0,92.9733503,44.00455274,10.34426825,5.734546413,16.26591794
ENSMUSG00000033268,Duox1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033272,Slc35a4,31.54031653,10.5462616,25.75662011,46.01713363,42.05470703,37.59277768,27.2390499,29.76872933,25.46330861,56.78342998,7.646061884,14.91042478
ENSMUSG00000033276,Stk36,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033278,Ptprm,0,0,0,0.238430744,0.153484332,0,0.225116115,3.020016019,0,0,0.238939434,0
ENSMUSG00000033282,Rpgrip1l,4.279339428,10.06688607,0,0,0.306968664,0,7.653947906,11.86434865,25.46330861,0,8.601819619,22.19620052
ENSMUSG00000033285,Wdr3,87.1717291,96.95370035,67.49475752,101.571497,146.7310216,59.96580731,20.93579868,234.0512415,77.87322536,88.9166888,39.18606715,82.85451949
ENSMUSG00000033287,Kctd17,0,0,0,0,0,0,0,0,0,0,0,0.677746581
ENSMUSG00000033294,Noc4l,25.20055441,26.60534175,9.309621727,29.56541228,23.7900715,70.61963095,12.1562702,0,0.988866354,26.19080685,1.911515471,55.57521962
ENSMUSG00000033295,Ptprf,0,0.119843882,0,0.476861488,0,0,0.225116115,0,0.494433177,0,0,0.169436645
ENSMUSG00000033306,Lpp,26.31001278,65.0752278,30.87691206,0.953722977,64.15645088,45.20265171,66.63437001,41.41736255,38.81300438,35.87480266,58.30122186,66.58860156
ENSMUSG00000033307,Mif,38.67254891,29.12206327,14.7402344,20.26661326,28.70157013,18.7202901,13.95719912,15.1000801,39.30743756,76.1514216,17.20363924,10.84394529
ENSMUSG00000033308,Dpyd,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033313,Fbxl8,4.437833481,8.269227842,4.654810863,0.715292233,3.990592638,0,0.45023223,0,24.96887543,0,3.10621264,0
ENSMUSG00000033316,Galnt9,14.89844097,16.89798733,0.775801811,0.476861488,30.54338212,26.17796664,1.125580574,25.2387053,15.08021189,14.96617534,1.194697169,15.92704465
ENSMUSG00000033318,Gstt2,0,5.512818562,15.20571549,0,14.7344959,35.15761799,0,0,0,0,9.318637921,0.169436645
ENSMUSG00000033319,Fem1c,87.33022315,117.6866919,100.2335939,103.2405122,100.225269,122.6711693,125.1645599,78.08898563,35.84640532,1.540635697,132.3724464,90.98747846
ENSMUSG00000033323,Ctdp1,37.56309054,24.44815188,19.39504526,0.715292233,79.65836843,10.9582186,16.20836027,26.96442874,17.55237778,29.05198743,26.04439829,9.48845213
ENSMUSG00000033326,Kdm4a,35.18567975,63.15772569,122.111205,112.3008805,75.6677758,106.2338414,125.1645599,149.4907929,64.52352958,176.7329235,91.75274261,107.0839598
ENSMUSG00000033327,Tnxb,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033335,Dnm2,81.14895509,153.7597003,156.7119657,135.9055242,113.5784059,183.397964,134.8445528,54.7917192,133.2497412,41.59716382,101.7881988,75.39930711
ENSMUSG00000033342,Plppr5,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033343,Magea4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033350,Chst2,0.158494053,0,0,8.345076047,0.153484332,0,0,7.765755478,0,0,10.99121396,0
ENSMUSG00000033352,Map2k4,37.72158459,54.76865397,24.36017685,36.71833461,7.827700944,2.739554649,19.13486977,27.18014417,74.41219312,21.34880895,62.36319224,54.55859975
ENSMUSG00000033355,Rtp4,75.28467513,106.6610548,30.7217517,236.0464368,175.2791074,198.0089221,10.13022517,36.24019223,63.28744664,85.17514497,58.77910073,28.46535639
ENSMUSG00000033356,Pus7l,0.158494053,3.835004217,0.155160362,0,4.7580143,10.50162615,36.2436945,0,1.977732707,0,0,12.87718503
ENSMUSG00000033361,Prrg3,0,0.119843882,0,0.476861488,0,0,0,0,0,0,0,0
ENSMUSG00000033364,Usp37,4.754821587,23.0100253,13.80927223,0.715292233,17.65069821,33.33124823,87.11993646,61.91032839,4.944331769,46.43916173,21.02667018,19.4852142
ENSMUSG00000033365,Ipo13,9.985125333,4.194535862,15.51603621,18.59759805,17.34372954,2.739554649,31.7413722,18.12009611,5.438764945,9.023723369,0.477878868,43.20634452
ENSMUSG00000033368,Trim69,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033373,Fntb,0,10.30657383,0,0.476861488,14.58101156,1.826369766,11.93115409,6.255747468,0,42.47752708,4.778788677,22.70451045
ENSMUSG00000033377,Palmd,1.584940529,0,0,0,11.97177791,0,0,0,0,0,0,0
ENSMUSG00000033379,Atp6v0b,132.9765104,186.5969239,99.61295248,185.0222575,191.3949623,183.8545564,157.3561643,98.79766691,123.3610776,126.552218,153.1601771,218.5732723
ENSMUSG00000033382,Trappc8,14.10597071,38.70957381,30.7217517,51.26261001,14.42752723,45.81144163,21.1609148,0.21571543,24.96887543,0.660272442,16.72576037,24.22944026
ENSMUSG00000033383,Rtp1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033386,Frrs1,148.8259157,197.7424049,88.75172713,226.509207,145.3496626,182.0281867,253.9309776,127.7035345,94.18952019,242.3199861,116.1245649,196.3770718
ENSMUSG00000033389,Arhgap44,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033392,Clasp2,21.07970904,23.24971306,18.15376237,68.19119285,38.52456739,27.24334901,38.49485565,9.491478917,19.2828939,0,0.955757735,27.10986323
ENSMUSG00000033396,Spg11,31.38182248,25.6465907,29.01498772,16.92858284,16.26933922,45.65924415,28.36463048,38.61306196,44.99341909,20.6885365,3.823030942,3.219296258
ENSMUSG00000033400,Agl,4.437833481,22.53064977,26.37726156,0.476861488,7.827700944,47.63781139,4.502322298,15.31579553,17.0579446,0.220090814,17.92045754,10.505072
ENSMUSG00000033405,Nudt15,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033409,Syce1l,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033411,Ctdspl2,6.498256169,14.50110969,34.13527966,0.715292233,9.516028599,32.26586586,20.48556646,37.10305395,0,0.660272442,16.48682094,7.794085678
ENSMUSG00000033416,Gucd1,31.38182248,54.28927844,60.35738086,10.72938349,32.3851941,44.59386178,59.65577045,2.157154299,96.41446949,62.72588195,25.32757999,99.79818401
ENSMUSG00000033417,Cacul1,43.90285266,70.58804636,166.9525496,107.7706964,55.40784394,75.33775284,16.43347639,48.96740259,134.7330407,76.81169404,55.43394866,67.94409472
ENSMUSG00000033419,Snap91,0,0,3.879009053,43.1559647,2.455749316,5.326911817,20.26045034,0,0.247216588,0,4.30090981,0
ENSMUSG00000033420,Antxr1,0,0.119843882,0,0.238430744,0,0,0,0,0,0,0,0.169436645
ENSMUSG00000033423,Eri3,0,17.7368945,0,0.238430744,5.371951628,3.348344571,3.826973953,1.725723439,3.461032238,14.08581209,0.716818302,16.77422787
ENSMUSG00000033427,Upb1,16.1663934,13.42251476,7.602857744,0,0.153484332,0.15219748,3.376741723,62.77319011,0,4.841997905,9.557577355,15.41873471
ENSMUSG00000033429,Mcee,7.290726434,20.49330378,13.34379114,27.65796633,45.73833101,28.91752129,4.277206183,16.82580353,37.32970485,0,9.557577355,2.880422968
ENSMUSG00000033430,Terf2ip,13.31350044,15.93923628,26.37726156,8.106645303,3.530139642,0.913184883,17.33394085,11.21720236,0,0,1.194697169,15.757608
ENSMUSG00000033434,Gtpbp6,0.316988106,6.831101261,0.155160362,5.960768605,26.70627381,17.04611782,20.93579868,1.07857715,15.82186166,17.60726511,16.00894207,12.19943845
ENSMUSG00000033436,Armcx2,0,1.198438818,12.56798933,27.18110484,0.306968664,0,0,0,25.7105252,41.81725464,15.77000264,0.169436645
ENSMUSG00000033439,Trmt13,3.645363217,11.145481,32.73883641,15.49799837,37.45017707,5.631306778,0,12.72721037,0.494433177,11.66481314,30.82318697,34.05676568
ENSMUSG00000033444,Specc1l,41.52544186,90.96150627,42.51393922,0.476861488,40.67334804,99.68934972,205.3058968,68.38179129,0.247216588,138.6572127,80.28364978,73.8743773
ENSMUSG00000033446,Lpar6,102.2286641,145.0110969,100.3887543,291.8392309,122.6339815,126.4761063,47.94973247,112.6034544,31.39650673,95.73950403,126.6379,113.6919889
ENSMUSG00000033450,Tagap,65.14105574,42.90410967,41.89329777,22.88935144,25.32491482,115.2134927,69.5608795,56.51744264,96.1672529,54.80261265,124.2485056,143.6822751
ENSMUSG00000033453,Adamts15,0,0,0,0,0.153484332,0,0,0,0,0,0,0
ENSMUSG00000033454,Zbtb1,6.02277401,16.53845568,10.86122535,0,16.88327655,16.28513041,128.5413016,33.00446078,2.472165884,69.10851556,54.71713036,21.17958065
ENSMUSG00000033458,Fan1,0,0,0,0,3.223170977,0,0.225116115,0,0,0,8.601819619,0
ENSMUSG00000033460,Armcx1,0,0,2.94804688,0,0,0,0,0,0,0,0,2.202676387
ENSMUSG00000033467,Crlf2,357.5625834,302.2462698,421.5707039,251.3060044,314.1824281,433.7628194,580.1242281,200.8310653,286.0295928,353.6859379,261.3997407,322.0990625
ENSMUSG00000033470,Cysltr2,13.94747666,0.359531645,0,48.87830256,0,0,24.76277264,0,0,0,4.061970376,0
ENSMUSG00000033475,Tomm6,0.950964317,8.628759488,1.241282897,0,7.213763615,11.41481104,22.51161149,0.21571543,1.483299531,0,2.389394339,11.35225523
ENSMUSG00000033478,Fam160b1,44.69532292,38.58972993,39.7210527,28.61168931,36.52927107,14.30656317,43.67252629,53.28171119,7.169281064,33.01362208,82.19516525,37.61493523
ENSMUSG00000033486,Catsper2,0,0.599219409,0,0,0,0,0,0,0,0,0,2.202676387
ENSMUSG00000033487,Fndc3a,90.65859826,47.21848942,119.0079977,142.1047236,44.05000335,32.26586586,112.5580574,90.38476514,67.49012864,33.23371289,84.82349902,40.32592155
ENSMUSG00000033488,BC026585,0,3.235784808,0,0,0,0,0,5.392885748,0,0,0,1.694366452
ENSMUSG00000033491,Prss35,0,0,0,0,0,0,0,0.21571543,0,0,0,0
ENSMUSG00000033498,Strc,0,0,0.155160362,0,0,0,0,0,0,0,0,0
ENSMUSG00000033499,Larp4b,140.901213,133.2663965,192.0885283,148.5423536,189.7066347,147.6315561,150.1524486,193.4967406,130.0359255,92.65823264,153.8769954,248.5635585
ENSMUSG00000033501,Crygs,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033502,Cdc14a,14.26446476,15.34001687,21.7224507,2.861168931,19.79947886,3.500542051,38.94508788,0.21571543,25.7105252,8.583541741,37.51349112,20.33239742
ENSMUSG00000033508,Asprv1,6.498256169,25.52674682,0,0.476861488,12.12526225,0,0,20.70868127,16.06907825,0,28.9116715,22.19620052
ENSMUSG00000033510,Otud7a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033520,Idi2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033526,Ppip5k1,0.633976212,6.950945143,0,43.63282619,32.3851941,19.17688254,20.48556646,0.21571543,0.741649765,25.97071604,5.256667545,5.591409291
ENSMUSG00000033530,Ttc7b,29.32139979,14.86064134,18.15376237,0.238430744,11.51132492,13.54557576,2.926509494,17.68866525,0,11.66481314,37.99136999,41.00366813
ENSMUSG00000033533,Acsm1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033538,Casp4,29.47989384,52.01224469,52.59936276,34.81088866,75.6677758,96.03661019,19.13486977,58.02745065,22.99114272,85.83541741,76.93849771,70.14677111
ENSMUSG00000033540,Idua,29.63838789,5.273130798,27.61854446,31.23442749,12.89268391,17.35051278,0,40.77021626,0.741649765,0.220090814,23.65500395,58.1167693
ENSMUSG00000033542,Arhgef5,0,0,0.155160362,0.238430744,0.153484332,0,0,0,0,0,4.061970376,7.455212388
ENSMUSG00000033543,Gtf2a2,139.4747666,60.64100418,66.25347462,43.63282619,70.29582417,62.09657204,23.41207595,54.57600377,17.30516119,40.71680057,30.82318697,51.16986684
